open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1788927900000,0.0076370,0.0076420,0.0076090,0.0076240,4407021,1788927959999,33599.9858560,645,1512310,11532.6883230,0
1788927960000,0.0076250,0.0076560,0.0076250,0.0076410,2167442,1788928019999,16565.4511220,426,1054778,8060.7215360,0
1788928020000,0.0076420,0.0077990,0.0076360,0.0077480,20723912,1788928079999,160029.7940410,2087,14508040,111983.3606840,0
1788928080000,0.0077490,0.0077880,0.0077450,0.0077590,10467708,1788928139999,81268.8826890,1312,5820435,45179.6654650,0
1788928140000,0.0077580,0.0078280,0.0077520,0.0077780,11115490,1788928199999,86610.4467530,1228,7350948,57289.3685690,0
1788928200000,0.0077760,0.0077770,0.0077250,0.0077260,3103834,1788928259999,24051.3297750,558,831633,6444.0568210,0
1788928260000,0.0077260,0.0077440,0.0077070,0.0077090,3481593,1788928319999,26884.8381160,520,1379130,10655.4548200,0
1788928320000,0.0077090,0.0077150,0.0076840,0.0076920,4295465,1788928379999,33056.6335700,686,1899842,14622.6167690,0
1788928380000,0.0076900,0.0077050,0.0076660,0.0077000,2559866,1788928439999,19665.4620870,461,1591823,12231.7497440,0
1788928440000,0.0076990,0.0077380,0.0076960,0.0077290,2062923,1788928499999,15926.6976500,436,1238644,9562.4930130,0
1788928500000,0.0077290,0.0077290,0.0077090,0.0077140,2499589,1788928559999,19289.4721590,445,1255866,9693.0505620,0
1788928560000,0.0077150,0.0077270,0.0076860,0.0076870,3861338,1788928619999,29748.6207220,589,1923191,14822.7090670,0
1788928620000,0.0076870,0.0077020,0.0076660,0.0077000,1844545,1788928679999,14170.5193790,378,1014118,7792.2110250,0
1788928680000,0.0077000,0.0077050,0.0076950,0.0076960,818958,1788928739999,6305.8226020,181,470998,3626.8324550,0
1788928740000,0.0076940,0.0076940,0.0075240,0.0076210,28379816,1788928799999,215664.0417080,2263,8268804,62812.1666350,0
1788928800000,0.0076230,0.0076310,0.0075880,0.0076010,5850456,1788928859999,44508.2143560,531,1209412,9201.1026130,0
1788928860000,0.0076030,0.0076440,0.0075910,0.0076370,2960550,1788928919999,22549.0442560,463,1639822,12492.8839100,0
