open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1788886980000,0.1389300,0.1411000,0.1388200,0.1408300,2323522,1788887039999,324939.2901900,4781,1626115,227523.9216100,0
1788887040000,0.1408300,0.1411200,0.1399700,0.1408700,1244245,1788887099999,174837.5841100,3329,706835,99353.5373200,0
1788887100000,0.1408900,0.1419300,0.1408900,0.1416600,1446703,1788887159999,204731.7927100,2813,1062256,150333.1590300,0
1788887160000,0.1416600,0.1418900,0.1406200,0.1417600,1032688,1788887219999,145904.6639200,2328,530825,74994.7109400,0
1788887220000,0.1417600,0.1431400,0.1415900,0.1428900,1542878,1788887279999,219860.8537300,3403,1133556,161534.0421700,0
1788887280000,0.1428900,0.1429000,0.1416600,0.1425000,898661,1788887339999,128006.8946400,2641,425511,60629.4022300,0
1788887340000,0.1425100,0.1429600,0.1423900,0.1425200,584965,1788887399999,83500.9613000,1327,269670,38505.9457100,0
1788887400000,0.1425200,0.1427800,0.1418100,0.1421500,710036,1788887459999,100965.0279600,2428,339432,48267.8278300,0
1788887460000,0.1421500,0.1421900,0.1406000,0.1413600,1472370,1788887519999,207891.6931100,3503,675400,95344.9712300,0
1788887520000,0.1413800,0.1423400,0.1412500,0.1423300,687256,1788887579999,97491.4484500,1848,443022,62867.3743400,0
1788887580000,0.1423100,0.1425300,0.1419800,0.1423800,623773,1788887639999,88735.5784300,1587,303198,43137.3599500,0
1788887640000,0.1423700,0.1427100,0.1413900,0.1425200,684114,1788887699999,97231.1132000,2147,392687,55827.0108500,0
1788887700000,0.1425300,0.1439000,0.1425100,0.1431600,1157496,1788887759999,165714.1186500,3371,745832,106793.5426800,0
1788887760000,0.1431600,0.1439500,0.1430800,0.1435700,1059067,1788887819999,152090.0640100,2457,408482,58666.1756900,0
1788887820000,0.1435400,0.1450300,0.1434400,0.1445800,1259878,1788887879999,181952.7428200,3282,769383,111141.0659500,0
1788887880000,0.1445500,0.1462900,0.1443600,0.1452900,2000809,1788887939999,291008.3154100,4624,1123169,163377.2673200,0
1788887940000,0.1453000,0.1456000,0.1444400,0.1450300,1003325,1788887999999,145453.6504000,2888,393947,57138.5284500,0
1788888000000,0.1449800,0.1449800,0.1440000,0.1442100,1199035,1788888059999,173056.7665200,3160,408156,58925.9074400,0
1788888060000,0.1442100,0.1460000,0.1436100,0.1457400,1251826,1788888119999,181366.6018300,3339,822290,119259.3358000,0
1788888120000,0.1457000,0.1458900,0.1430300,0.1441900,1931681,1788888179999,278486.8221600,4807,632363,91172.6707300,0
1788888180000,0.1441700,0.1455500,0.1427000,0.1429000,2066755,1788888239999,298395.3602800,4981,692821,100114.8767100,0
1788888240000,0.1429000,0.1434400,0.1425600,0.1428700,778763,1788888299999,111350.8066100,2466,361791,51750.0094200,0
1788888300000,0.1428700,0.1428700,0.1417200,0.1428300,1228438,1788888359999,174801.9285900,3779,478629,68123.3803000,0
1788888360000,0.1427400,0.1432200,0.1424800,0.1430800,464864,1788888419999,66367.4427700,1243,215271,30747.4797300,0
1788888420000,0.1430800,0.1430800,0.1415900,0.1420100,1141752,1788888479999,162349.8455000,2521,478013,67939.8144700,0
1788888480000,0.1420100,0.1425800,0.1414200,0.1423200,824113,1788888539999,117026.6475700,2053,432985,61532.8496200,0
1788888540000,0.1423300,0.1427800,0.1419800,0.1425600,426755,1788888599999,60756.7114500,1404,248604,35401.4493700,0
1788888600000,0.1425600,0.1426600,0.1403400,0.1404800,1420531,1788888659999,200856.7792300,3293,480041,67867.3487500,0
1788888660000,0.1405600,0.1408100,0.1393300,0.1395600,1560203,1788888719999,218383.4626000,3521,539528,75546.7133900,0
1788888720000,0.1395900,0.1397900,0.1385800,0.1390200,1542019,1788888779999,214351.5157900,3618,636821,88549.4635500,0
1788888780000,0.1390200,0.1396400,0.1387000,0.1395400,822078,1788888839999,114253.1013700,1781,503128,69944.3125100,0
