open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1788821760000,0.0563500,0.0566700,0.0550100,0.0558700,9623828,1788821819999,535965.4901400,11069,4085415,227442.7426100,0
1788821820000,0.0558500,0.0564000,0.0555500,0.0559200,3747790,1788821879999,209682.2449900,3889,1675072,93720.1462200,0
1788821880000,0.0559400,0.0599500,0.0558700,0.0592100,27399491,1788821939999,1603134.3146900,24725,15722194,918603.2619300,0
1788821940000,0.0592100,0.0624800,0.0587700,0.0616100,24574624,1788821999999,1494777.8182800,30876,14381224,874424.3530500,0
1788822000000,0.0616500,0.0639000,0.0600500,0.0626100,35326448,1788822059999,2207553.6623500,40444,22849108,1427960.7883600,0
1788822060000,0.0626100,0.0648900,0.0624900,0.0638600,11736014,1788822119999,749747.9792700,13509,5491784,350979.5386300,0
1788822120000,0.0638300,0.0643200,0.0624300,0.0630300,10614662,1788822179999,674435.6235000,10599,5669610,360476.2418500,0
1788822180000,0.0630600,0.0651900,0.0627800,0.0650300,10564395,1788822239999,677700.4564600,11239,6784939,435393.6001600,0
1788822240000,0.0650400,0.0652000,0.0620500,0.0647300,15644196,1788822299999,1000071.3486800,17174,8063490,514696.7592100,0
1788822300000,0.0647300,0.0656600,0.0642100,0.0654500,9936141,1788822359999,644950.6404100,11037,5197369,337543.8232200,0
1788822360000,0.0654500,0.0657400,0.0643600,0.0649900,6735915,1788822419999,439048.0582000,6896,3269262,213236.7109600,0
1788822420000,0.0649600,0.0652600,0.0640800,0.0645000,6795338,1788822479999,439354.9051600,6806,2855514,184775.3362400,0
1788822480000,0.0644600,0.0657000,0.0595000,0.0630800,36189242,1788822539999,2236786.2923200,31805,18565401,1147283.9501800,0
1788822540000,0.0630800,0.0654400,0.0626300,0.0644300,12089386,1788822599999,778754.4189400,12031,4317274,277937.6978200,0
1788822600000,0.0644100,0.0648100,0.0638600,0.0644400,3788915,1788822659999,243998.9102600,5701,1885964,121494.1468100,0
1788822660000,0.0644100,0.0664600,0.0633700,0.0645600,15631587,1788822719999,1014981.3390900,16655,8544829,555432.2579500,0
1788822720000,0.0645200,0.0647900,0.0640000,0.0643800,3254912,1788822779999,209469.7884400,4766,1847977,118973.9182500,0
1788822780000,0.0643800,0.0646700,0.0638900,0.0640200,2000703,1788822839999,128448.9037500,3478,833989,53582.7907200,0
1788822840000,0.0640400,0.0641000,0.0636000,0.0638200,1397980,1788822899999,89274.9110300,2349,678500,43340.0324900,0
1788822900000,0.0638100,0.0643000,0.0637200,0.0640400,1984832,1788822959999,127088.4263700,2511,1242198,79577.7601200,0
1788822960000,0.0640500,0.0641600,0.0636900,0.0637800,727254,1788823019999,46511.2114200,1193,300346,19227.1913700,0
1788823020000,0.0637600,0.0642800,0.0636900,0.0641000,1321624,1788823079999,84659.1237100,1949,882096,56503.8829000,0
1788823080000,0.0641000,0.0642000,0.0637400,0.0639200,1248152,1788823139999,79807.9607300,1621,444146,28403.0892000,0
1788823140000,0.0639200,0.0645100,0.0638400,0.0644400,1620969,1788823199999,103968.0770500,1616,854700,54847.8395400,0
1788823200000,0.0644500,0.0644900,0.0639400,0.0640500,1935095,1788823259999,124286.6530100,2201,882335,56702.5812700,0
1788823260000,0.0640400,0.0640500,0.0637500,0.0637600,1595326,1788823319999,101961.3085200,2254,399756,25560.0257500,0
1788823320000,0.0637900,0.0640600,0.0633700,0.0638000,1448986,1788823379999,92319.7735000,1730,734011,46792.5753300,0
1788823380000,0.0638000,0.0639600,0.0635400,0.0636400,1029387,1788823439999,65585.1619600,1120,438261,27934.1915400,0
1788823440000,0.0636500,0.0637300,0.0621500,0.0621800,3895314,1788823499999,245093.5681900,3105,1300734,81872.1084000,0
1788823500000,0.0621800,0.0627300,0.0607100,0.0617700,15249895,1788823559999,940879.9892900,18079,7757368,479083.1720500,0
1788823560000,0.0617500,0.0619100,0.0614000,0.0616100,3615598,1788823619999,223051.5160800,5162,1430714,88308.2359100,0
1788823620000,0.0616300,0.0620900,0.0615300,0.0620100,1206260,1788823679999,74501.2141100,1481,701028,43319.9108500,0
1788823680000,0.0619700,0.0622300,0.0618400,0.0619500,850822,1788823739999,52739.7473800,1233,361410,22407.7206900,0
1788823740000,0.0619500,0.0620700,0.0617100,0.0619600,1213520,1788823799999,75135.2132600,1483,586122,36304.5006900,0
1788823800000,0.0619600,0.0619700,0.0615500,0.0617500,1266776,1788823859999,78268.7964100,1408,427761,26450.7118400,0
1788823860000,0.0617500,0.0618500,0.0615300,0.0616200,871554,1788823919999,53779.7967600,1119,401582,24791.0231300,0
1788823920000,0.0616300,0.0616800,0.0614000,0.0614900,1172030,1788823979999,72134.3461700,919,493358,30379.1953200,0
1788823980000,0.0615100,0.0615200,0.0613300,0.0613600,651546,1788824039999,40013.4723300,651,335572,20614.0649800,0
1788824040000,0.0613800,0.0616600,0.0613500,0.0615800,1070440,1788824099999,65877.3253200,912,675560,41583.9976600,0
1788824100000,0.0616000,0.0616500,0.0614100,0.0614900,678051,1788824159999,41705.2655600,625,271391,16691.7388800,0
1788824160000,0.0614600,0.0614600,0.0611700,0.0612100,732294,1788824219999,44904.8877300,708,213943,13119.7450500,0
1788824220000,0.0611900,0.0612400,0.0608600,0.0610800,1585143,1788824279999,96723.6858000,1255,688824,42031.3620600,0
1788824280000,0.0611000,0.0614900,0.0611000,0.0613300,1172677,1788824339999,71823.0878400,820,902041,55236.5881400,0
1788824340000,0.0613400,0.0615900,0.0612300,0.0615800,754058,1788824399999,46343.5511200,683,561564,34518.4343800,0
1788824400000,0.0615800,0.0616900,0.0613900,0.0615100,929999,1788824459999,57244.1670600,713,370391,22810.2585700,0
1788824460000,0.0615100,0.0616400,0.0614200,0.0616300,846777,1788824519999,52114.9276600,461,326437,20098.6694700,0
1788824520000,0.0616300,0.0621000,0.0616100,0.0619700,1919753,1788824579999,118826.9910600,1530,1016563,62898.7368600,0
1788824580000,0.0619800,0.0619900,0.0616400,0.0619000,1286497,1788824639999,79537.1976100,1070,532659,32965.2621700,0
1788824640000,0.0619100,0.0620600,0.0618200,0.0619200,749891,1788824699999,46443.0061100,683,396972,24589.2531300,0
1788824700000,0.0619200,0.0620000,0.0618200,0.0618500,366005,1788824759999,22660.3898800,490,158520,9819.8175800,0
1788824760000,0.0618600,0.0618800,0.0615700,0.0617000,923558,1788824819999,57022.6745500,899,444266,27435.7969500,0
1788824820000,0.0617000,0.0617600,0.0616000,0.0617100,662958,1788824879999,40906.5903300,696,392900,24249.7746900,0
1788824880000,0.0617200,0.0617400,0.0605200,0.0613700,3247400,1788824939999,198991.5540900,2389,1004274,61603.1331100,0
1788824940000,0.0613800,0.0616800,0.0613400,0.0616300,532317,1788824999999,32756.6591200,578,351956,21657.3704300,0
1788825000000,0.0616400,0.0616800,0.0614200,0.0614800,518385,1788825059999,31919.2735600,614,274214,16889.6382300,0
1788825060000,0.0615100,0.0615200,0.0612400,0.0613900,649722,1788825119999,39874.6240000,687,204605,12562.1864600,0
1788825120000,0.0613700,0.0615100,0.0613400,0.0613900,310818,1788825179999,19094.0944000,440,218639,13432.9382100,0
1788825180000,0.0613900,0.0615100,0.0613700,0.0614700,472530,1788825239999,29031.7790700,358,147462,9062.3003700,0
1788825240000,0.0614700,0.0615300,0.0614200,0.0615200,302679,1788825299999,18608.2192300,315,198903,12229.6304900,0
1788825300000,0.0615300,0.0617400,0.0615000,0.0616500,580134,1788825359999,35739.3707300,1084,333025,20520.0285400,0
1788825360000,0.0616600,0.0617900,0.0615900,0.0616700,361587,1788825419999,22311.6271500,448,180531,11141.7620700,0
1788825420000,0.0617100,0.0617800,0.0616600,0.0616600,209795,1788825479999,12944.2237500,302,71724,4426.7093100,0
1788825480000,0.0616700,0.0617700,0.0613900,0.0616700,949133,1788825539999,58397.8932900,1553,471293,29010.6500800,0
1788825540000,0.0616700,0.0619900,0.0616600,0.0617800,849607,1788825599999,52537.4134400,1069,572290,35394.2094300,0
1788825600000,0.0617600,0.0643400,0.0616100,0.0637300,6577720,1788825659999,415375.2093100,6525,4567433,288263.4580600,0
1788825660000,0.0637500,0.0638900,0.0619800,0.0624000,9864969,1788825719999,620973.8018800,14662,4369302,274895.6725200,0
1788825720000,0.0623900,0.0626000,0.0618300,0.0624800,2542710,1788825779999,158148.7105700,4991,1231141,76615.9397200,0
1788825780000,0.0624800,0.0625200,0.0620500,0.0621700,1353538,1788825839999,84219.2005100,2758,427531,26598.7754200,0
1788825840000,0.0621700,0.0625100,0.0620900,0.0624700,685219,1788825899999,42660.6376800,1613,415790,25897.9356200,0
1788825900000,0.0624700,0.0629100,0.0624300,0.0626700,1891151,1788825959999,118559.5722700,3155,999786,62706.0695000,0
1788825960000,0.0626700,0.0631500,0.0624400,0.0628500,1293019,1788826019999,81182.1772900,1410,779811,48973.9946100,0
1788826020000,0.0628300,0.0634800,0.0628100,0.0632600,897902,1788826079999,56741.6907400,1265,493574,31203.6864300,0
1788826080000,0.0632600,0.0641200,0.0632100,0.0638400,1799435,1788826139999,114692.2683900,3506,1031739,65804.8259800,0
1788826140000,0.0638600,0.0643300,0.0635500,0.0638900,2016023,1788826199999,128913.1211300,3257,827508,52947.6807700,0
1788826200000,0.0638800,0.0655200,0.0637800,0.0639900,5423903,1788826259999,350129.4873300,4564,3728896,240951.5878400,0
1788826260000,0.0640000,0.0644000,0.0626500,0.0630100,3354934,1788826319999,212637.9258100,3655,1337933,84771.6857800,0
